timestamp_idx,alice_bit,alice_basis,bob_basis,bob_bit,basis_match,error,label
7175,1,1,1,1,1,0,normal_noiseless
7176,1,1,0,1,0,0,normal_noiseless
7177,0,0,1,1,0,0,normal_noiseless
7178,1,0,0,1,1,0,normal_noiseless
7179,1,0,1,0,0,0,normal_noiseless
7180,0,1,1,0,1,0,normal_noiseless
7181,1,1,1,1,1,0,normal_noiseless
7182,0,1,1,0,1,0,normal_noiseless
7183,1,1,1,1,1,0,normal_noiseless
7184,0,0,1,1,0,0,normal_noiseless
7185,0,0,0,0,1,0,normal_noiseless
7186,1,0,0,1,1,0,normal_noiseless
7187,1,1,0,0,0,0,normal_noiseless
7188,0,1,0,0,0,0,normal_noiseless
7189,0,1,1,0,1,0,normal_noiseless
7190,0,0,0,0,1,0,normal_noiseless
7191,0,0,1,1,0,0,normal_noiseless
7192,0,1,0,1,0,0,normal_noiseless
7193,1,0,0,1,1,0,normal_noiseless
7194,0,0,0,0,1,0,normal_noiseless
7195,1,0,0,1,1,0,normal_noiseless
7196,0,0,1,1,0,0,normal_noiseless
7197,1,0,1,0,0,0,normal_noiseless
7198,0,1,0,0,0,0,normal_noiseless
7199,1,0,1,1,0,0,normal_noiseless
7200,0,1,1,0,1,0,normal_noiseless
7201,0,1,0,0,0,0,normal_noiseless
7202,0,1,1,0,1,0,normal_noiseless
7203,1,0,1,0,0,0,normal_noiseless
7204,1,0,1,1,0,0,normal_noiseless
7205,0,0,0,0,1,0,normal_noiseless
7206,0,0,1,1,0,0,normal_noiseless
7207,1,1,0,1,0,0,normal_noiseless
7208,0,0,0,0,1,0,normal_noiseless
7209,0,1,0,1,0,0,normal_noiseless
7210,0,0,1,0,0,0,normal_noiseless
7211,0,1,1,0,1,0,normal_noiseless
7212,0,0,1,0,0,0,normal_noiseless
7213,1,1,1,1,1,0,normal_noiseless
7214,0,0,0,0,1,0,normal_noiseless
7215,1,0,1,1,0,0,normal_noiseless
7216,1,1,1,1,1,0,normal_noiseless
7217,0,1,1,0,1,0,normal_noiseless
7218,0,0,0,0,1,0,normal_noiseless
7219,1,1,0,1,0,0,normal_noiseless
7220,0,1,0,0,0,0,normal_noiseless
7221,1,0,0,1,1,0,normal_noiseless
7222,0,1,0,1,0,0,normal_noiseless
7223,0,0,1,0,0,0,normal_noiseless
7224,0,1,1,0,1,0,normal_noiseless
7225,1,1,1,1,1,0,normal_noiseless
7226,0,0,1,1,0,0,normal_noiseless
7227,0,1,0,0,0,0,normal_noiseless
7228,0,1,0,0,0,0,normal_noiseless
7229,1,0,1,0,0,0,normal_noiseless
7230,0,0,0,0,1,0,normal_noiseless
7231,1,1,1,1,1,0,normal_noiseless
7232,0,1,0,1,0,0,normal_noiseless
7233,1,0,0,1,1,0,normal_noiseless
7234,0,0,0,0,1,0,normal_noiseless
7235,1,1,1,1,1,0,normal_noiseless
7236,1,0,0,1,1,0,normal_noiseless
7237,1,0,1,0,0,0,normal_noiseless
7238,0,1,0,1,0,0,normal_noiseless
7239,1,1,1,1,1,0,normal_noiseless
7240,0,1,0,0,0,0,normal_noiseless
7241,1,0,1,1,0,0,normal_noiseless
7242,0,1,1,0,1,0,normal_noiseless
7243,1,1,0,0,0,0,normal_noiseless
7244,1,1,0,1,0,0,normal_noiseless
7245,1,1,0,0,0,0,normal_noiseless
7246,0,0,1,1,0,0,normal_noiseless
7247,0,0,0,0,1,0,normal_noiseless
7248,0,1,1,0,1,0,normal_noiseless
7249,0,1,0,1,0,0,normal_noiseless
7250,0,1,0,1,0,0,normal_noiseless
7251,1,0,1,0,0,0,normal_noiseless
7252,1,0,0,1,1,0,normal_noiseless
7253,0,1,0,1,0,0,normal_noiseless
7254,1,1,1,1,1,0,normal_noiseless
7255,0,0,0,0,1,0,normal_noiseless
7256,1,1,0,1,0,0,normal_noiseless
7257,1,1,0,1,0,0,normal_noiseless
7258,1,0,1,1,0,0,normal_noiseless
7259,1,0,0,1,1,0,normal_noiseless
7260,0,1,1,0,1,0,normal_noiseless
7261,1,0,1,0,0,0,normal_noiseless
7262,1,0,0,1,1,0,normal_noiseless
7263,0,1,1,0,1,0,normal_noiseless
7264,1,0,0,1,1,0,normal_noiseless
7265,1,1,0,0,0,0,normal_noiseless
7266,1,0,0,1,1,0,normal_noiseless
7267,0,0,1,1,0,0,normal_noiseless
7268,0,0,0,0,1,0,normal_noiseless
7269,1,0,1,1,0,0,normal_noiseless
7270,0,0,0,0,1,0,normal_noiseless
7271,0,0,1,1,0,0,normal_noiseless
7272,1,1,0,0,0,0,normal_noiseless
7273,1,0,0,1,1,0,normal_noiseless
7274,0,0,1,0,0,0,normal_noiseless
7275,1,1,0,0,0,0,normal_noiseless
7276,0,0,1,0,0,0,normal_noiseless
7277,1,0,0,1,1,0,normal_noiseless
7278,0,0,1,1,0,0,normal_noiseless
7279,1,1,1,1,1,0,normal_noiseless
7280,0,1,0,0,0,0,normal_noiseless
7281,0,1,0,0,0,0,normal_noiseless
7282,0,0,1,1,0,0,normal_noiseless
7283,0,0,1,1,0,0,normal_noiseless
7284,0,0,0,0,1,0,normal_noiseless
7285,1,1,1,1,1,0,normal_noiseless
7286,1,0,1,1,0,0,normal_noiseless
7287,1,1,1,1,1,0,normal_noiseless
7288,0,0,1,0,0,0,normal_noiseless
7289,1,0,1,0,0,0,normal_noiseless
7290,1,0,0,1,1,0,normal_noiseless
7291,1,0,0,1,1,0,normal_noiseless
7292,0,1,0,0,0,0,normal_noiseless
7293,0,1,0,0,0,0,normal_noiseless
7294,0,1,1,0,1,0,normal_noiseless
7295,1,0,1,1,0,0,normal_noiseless
7296,0,1,1,0,1,0,normal_noiseless
7297,0,0,0,0,1,0,normal_noiseless
7298,0,0,0,0,1,0,normal_noiseless
7299,0,0,0,0,1,0,normal_noiseless
7300,1,0,0,1,1,0,normal_noiseless
7301,1,1,1,1,1,0,normal_noiseless
7302,1,0,0,1,1,0,normal_noiseless
7303,1,0,1,0,0,0,normal_noiseless
7304,0,1,1,0,1,0,normal_noiseless
7305,0,0,0,0,1,0,normal_noiseless
7306,1,0,1,0,0,0,normal_noiseless
7307,1,1,1,1,1,0,normal_noiseless
7308,1,1,0,1,0,0,normal_noiseless
7309,1,1,1,1,1,0,normal_noiseless
7310,1,1,0,0,0,0,normal_noiseless
7311,1,0,0,1,1,0,normal_noiseless
7312,0,0,1,1,0,0,normal_noiseless
7313,1,1,0,1,0,0,normal_noiseless
7314,0,1,1,0,1,0,normal_noiseless
7315,1,0,0,1,1,0,normal_noiseless
7316,0,1,0,0,0,0,normal_noiseless
7317,1,1,1,1,1,0,normal_noiseless
7318,0,0,0,0,1,0,normal_noiseless
7319,1,1,1,1,1,0,normal_noiseless
7320,0,0,0,0,1,0,normal_noiseless
7321,0,0,0,0,1,0,normal_noiseless
7322,1,0,0,1,1,0,normal_noiseless
7323,0,1,1,0,1,0,normal_noiseless
7324,1,0,1,0,0,0,normal_noiseless
7325,0,0,1,0,0,0,normal_noiseless
7326,0,1,1,0,1,0,normal_noiseless
7327,1,0,0,1,1,0,normal_noiseless
7328,0,0,1,0,0,0,normal_noiseless
7329,0,1,1,0,1,0,normal_noiseless
7330,1,0,0,1,1,0,normal_noiseless
7331,0,0,1,0,0,0,normal_noiseless
7332,1,1,0,0,0,0,normal_noiseless
7333,0,0,0,0,1,0,normal_noiseless
7334,1,0,1,0,0,0,normal_noiseless
7335,1,1,1,1,1,0,normal_noiseless
7336,1,1,1,1,1,0,normal_noiseless
7337,1,1,1,1,1,0,normal_noiseless
7338,1,0,1,1,0,0,normal_noiseless
7339,1,1,0,0,0,0,normal_noiseless
7340,0,0,1,0,0,0,normal_noiseless
7341,1,0,0,1,1,0,normal_noiseless
7342,1,0,1,1,0,0,normal_noiseless
7343,1,0,1,1,0,0,normal_noiseless
7344,0,0,0,0,1,0,normal_noiseless
7345,1,1,1,1,1,0,normal_noiseless
7346,0,0,0,0,1,0,normal_noiseless
7347,0,0,1,1,0,0,normal_noiseless
7348,0,1,1,0,1,0,normal_noiseless
7349,0,0,0,0,1,0,normal_noiseless
7350,0,1,0,1,0,0,normal_noiseless
7351,1,0,1,0,0,0,normal_noiseless
7352,1,0,0,1,1,0,normal_noiseless
7353,0,1,0,0,0,0,normal_noiseless
7354,0,1,0,0,0,0,normal_noiseless
7355,0,1,1,0,1,0,normal_noiseless
7356,1,0,0,1,1,0,normal_noiseless
7357,0,1,1,0,1,0,normal_noiseless
7358,0,0,0,0,1,0,normal_noiseless
7359,1,1,1,1,1,0,normal_noiseless
7360,0,0,1,0,0,0,normal_noiseless
7361,1,1,0,1,0,0,normal_noiseless
7362,1,0,1,0,0,0,normal_noiseless
7363,1,0,0,1,1,0,normal_noiseless
7364,0,1,0,0,0,0,normal_noiseless
7365,0,1,0,0,0,0,normal_noiseless
7366,0,1,1,0,1,0,normal_noiseless
7367,0,1,1,0,1,0,normal_noiseless
7368,1,1,0,0,0,0,normal_noiseless
7369,0,1,1,0,1,0,normal_noiseless
7370,1,0,1,1,0,0,normal_noiseless
7371,0,1,1,0,1,0,normal_noiseless
7372,0,0,1,0,0,0,normal_noiseless
7373,1,1,0,1,0,0,normal_noiseless
7374,0,0,1,1,0,0,normal_noiseless
7375,1,0,1,0,0,0,normal_noiseless
7376,1,0,1,1,0,0,normal_noiseless
7377,0,1,1,0,1,0,normal_noiseless
7378,0,1,1,0,1,0,normal_noiseless
7379,1,1,0,1,0,0,normal_noiseless
7380,0,1,0,1,0,0,normal_noiseless
7381,1,0,0,1,1,0,normal_noiseless
7382,0,0,1,0,0,0,normal_noiseless
7383,1,1,0,1,0,0,normal_noiseless
7384,1,0,0,1,1,0,normal_noiseless
7385,1,0,0,1,1,0,normal_noiseless
7386,0,1,0,0,0,0,normal_noiseless
7387,0,1,0,1,0,0,normal_noiseless
7388,1,1,0,0,0,0,normal_noiseless
7389,0,1,0,1,0,0,normal_noiseless
7390,1,0,0,1,1,0,normal_noiseless
7391,1,0,1,0,0,0,normal_noiseless
7392,1,1,0,1,0,0,normal_noiseless
7393,1,1,0,1,0,0,normal_noiseless
7394,0,0,1,0,0,0,normal_noiseless
7395,0,1,0,0,0,0,normal_noiseless
7396,1,1,0,1,0,0,normal_noiseless
7397,0,1,0,1,0,0,normal_noiseless
7398,0,0,1,1,0,0,normal_noiseless
7399,1,1,1,1,1,0,normal_noiseless
7400,0,1,1,0,1,0,normal_noiseless
7401,0,1,1,0,1,0,normal_noiseless
7402,0,0,1,0,0,0,normal_noiseless
7403,1,0,0,1,1,0,normal_noiseless
7404,0,1,1,0,1,0,normal_noiseless
7405,0,1,0,0,0,0,normal_noiseless
7406,1,1,1,1,1,0,normal_noiseless
7407,1,0,0,1,1,0,normal_noiseless
7408,1,0,1,0,0,0,normal_noiseless
7409,0,0,0,0,1,0,normal_noiseless
7410,1,1,0,0,0,0,normal_noiseless
7411,1,1,1,1,1,0,normal_noiseless
7412,1,0,1,1,0,0,normal_noiseless
7413,0,1,0,0,0,0,normal_noiseless
7414,0,0,1,0,0,0,normal_noiseless
7415,0,0,1,1,0,0,normal_noiseless
7416,1,0,1,0,0,0,normal_noiseless
7417,0,1,1,0,1,0,normal_noiseless
7418,0,1,1,0,1,0,normal_noiseless
7419,0,1,0,0,0,0,normal_noiseless
7420,1,1,0,1,0,0,normal_noiseless
7421,1,1,0,0,0,0,normal_noiseless
7422,1,0,1,1,0,0,normal_noiseless
7423,0,1,0,0,0,0,normal_noiseless
7424,1,0,1,0,0,0,normal_noiseless
7425,1,0,0,1,1,0,normal_noiseless
7426,0,0,0,0,1,0,normal_noiseless
7427,0,1,1,0,1,0,normal_noiseless
7428,1,1,1,1,1,0,normal_noiseless
7429,0,0,1,1,0,0,normal_noiseless
7430,0,0,0,0,1,0,normal_noiseless
7431,1,0,1,1,0,0,normal_noiseless
7432,1,0,0,1,1,0,normal_noiseless
7433,1,1,1,1,1,0,normal_noiseless
7434,0,0,1,0,0,0,normal_noiseless
7435,0,0,0,0,1,0,normal_noiseless
7436,0,1,0,0,0,0,normal_noiseless
7437,0,0,1,1,0,0,normal_noiseless
7438,0,1,1,0,1,0,normal_noiseless
7439,1,1,0,0,0,0,normal_noiseless
7440,1,1,0,0,0,0,normal_noiseless
7441,0,0,1,1,0,0,normal_noiseless
7442,1,1,1,1,1,0,normal_noiseless
7443,0,0,1,1,0,0,normal_noiseless
7444,1,0,0,1,1,0,normal_noiseless
7445,0,0,1,0,0,0,normal_noiseless
7446,1,1,0,1,0,0,normal_noiseless
7447,1,0,1,1,0,0,normal_noiseless
7448,1,0,0,1,1,0,normal_noiseless
7449,1,0,1,1,0,0,normal_noiseless
7450,1,1,1,1,1,0,normal_noiseless
7451,1,1,0,0,0,0,normal_noiseless
7452,1,0,0,1,1,0,normal_noiseless
7453,0,0,0,0,1,0,normal_noiseless
7454,0,1,0,1,0,0,normal_noiseless
7455,0,0,1,1,0,0,normal_noiseless
7456,0,1,0,0,0,0,normal_noiseless
7457,0,0,0,0,1,0,normal_noiseless
7458,0,0,1,1,0,0,normal_noiseless
7459,1,1,1,1,1,0,normal_noiseless
7460,1,1,0,1,0,0,normal_noiseless
7461,1,0,0,1,1,0,normal_noiseless
7462,1,1,0,0,0,0,normal_noiseless
7463,1,0,1,0,0,0,normal_noiseless
7464,0,0,0,0,1,0,normal_noiseless
7465,1,0,1,0,0,0,normal_noiseless
7466,0,1,1,0,1,0,normal_noiseless
7467,1,1,1,1,1,0,normal_noiseless
7468,0,0,0,0,1,0,normal_noiseless
7469,1,1,0,0,0,0,normal_noiseless
7470,0,1,0,0,0,0,normal_noiseless
7471,1,0,1,0,0,0,normal_noiseless
7472,1,1,1,1,1,0,normal_noiseless
7473,0,1,0,1,0,0,normal_noiseless
7474,0,0,1,1,0,0,normal_noiseless
7475,1,1,1,1,1,0,normal_noiseless
7476,1,0,1,1,0,0,normal_noiseless
7477,1,0,0,1,1,0,normal_noiseless
7478,1,1,1,1,1,0,normal_noiseless
7479,0,0,0,0,1,0,normal_noiseless
7480,0,1,1,0,1,0,normal_noiseless
7481,1,1,0,1,0,0,normal_noiseless
7482,0,0,0,0,1,0,normal_noiseless
7483,0,1,0,1,0,0,normal_noiseless
7484,0,0,1,0,0,0,normal_noiseless
7485,0,1,0,0,0,0,normal_noiseless
7486,1,0,0,1,1,0,normal_noiseless
7487,0,1,0,0,0,0,normal_noiseless
7488,1,1,1,1,1,0,normal_noiseless
7489,1,0,0,1,1,0,normal_noiseless
7490,1,0,1,1,0,0,normal_noiseless
7491,1,1,0,0,0,0,normal_noiseless
7492,1,1,0,0,0,0,normal_noiseless
7493,0,1,0,1,0,0,normal_noiseless
7494,1,1,1,1,1,0,normal_noiseless
7495,1,1,0,0,0,0,normal_noiseless
7496,0,1,0,0,0,0,normal_noiseless
7497,0,1,0,0,0,0,normal_noiseless
7498,0,0,1,0,0,0,normal_noiseless
7499,1,1,0,1,0,0,normal_noiseless
7500,1,0,1,0,0,0,normal_noiseless
7501,0,0,1,1,0,0,normal_noiseless
7502,0,1,1,0,1,0,normal_noiseless
7503,0,0,0,0,1,0,normal_noiseless
7504,1,1,1,1,1,0,normal_noiseless
7505,0,1,0,1,0,0,normal_noiseless
7506,0,1,0,1,0,0,normal_noiseless
7507,1,1,0,1,0,0,normal_noiseless
7508,0,1,0,0,0,0,normal_noiseless
7509,1,0,0,1,1,0,normal_noiseless
7510,1,1,1,1,1,0,normal_noiseless
7511,0,1,1,0,1,0,normal_noiseless
7512,1,0,0,1,1,0,normal_noiseless
7513,0,1,0,1,0,0,normal_noiseless
7514,1,1,0,1,0,0,normal_noiseless
7515,0,1,1,0,1,0,normal_noiseless
7516,1,0,0,1,1,0,normal_noiseless
7517,1,0,0,1,1,0,normal_noiseless
7518,0,0,1,0,0,0,normal_noiseless
7519,0,1,0,0,0,0,normal_noiseless
7520,0,0,0,0,1,0,normal_noiseless
7521,1,0,0,1,1,0,normal_noiseless
7522,0,1,0,1,0,0,normal_noiseless
7523,1,0,0,1,1,0,normal_noiseless
7524,1,1,1,1,1,0,normal_noiseless
7525,1,1,1,1,1,0,normal_noiseless
7526,1,0,0,1,1,0,normal_noiseless
7527,1,0,1,0,0,0,normal_noiseless
7528,1,1,1,1,1,0,normal_noiseless
7529,1,1,0,1,0,0,normal_noiseless
7530,0,1,1,0,1,0,normal_noiseless
7531,1,1,0,0,0,0,normal_noiseless
7532,1,0,0,1,1,0,normal_noiseless
7533,0,0,0,0,1,0,normal_noiseless
7534,0,0,1,1,0,0,normal_noiseless
7535,1,1,1,1,1,0,normal_noiseless
7536,0,0,1,1,0,0,normal_noiseless
7537,1,0,0,1,1,0,normal_noiseless
7538,1,1,0,1,0,0,normal_noiseless
7539,0,0,0,0,1,0,normal_noiseless
7540,0,0,0,0,1,0,normal_noiseless
7541,0,1,0,1,0,0,normal_noiseless
7542,1,1,0,1,0,0,normal_noiseless
7543,0,0,0,0,1,0,normal_noiseless
7544,1,1,0,1,0,0,normal_noiseless
7545,1,1,0,0,0,0,normal_noiseless
7546,1,0,1,1,0,0,normal_noiseless
7547,1,1,0,1,0,0,normal_noiseless
7548,0,1,1,0,1,0,normal_noiseless
7549,1,1,0,0,0,0,normal_noiseless
7550,0,0,0,0,1,0,normal_noiseless
7551,1,1,1,1,1,0,normal_noiseless
7552,0,0,0,0,1,0,normal_noiseless
7553,1,1,1,1,1,0,normal_noiseless
7554,0,0,1,1,0,0,normal_noiseless
7555,1,0,1,1,0,0,normal_noiseless
7556,0,1,1,0,1,0,normal_noiseless
7557,1,1,1,1,1,0,normal_noiseless
7558,1,1,0,0,0,0,normal_noiseless
7559,0,1,0,1,0,0,normal_noiseless
7560,1,0,1,1,0,0,normal_noiseless
7561,1,0,0,1,1,0,normal_noiseless
7562,0,0,0,0,1,0,normal_noiseless
7563,1,0,1,1,0,0,normal_noiseless
7564,0,0,1,1,0,0,normal_noiseless
7565,1,0,0,1,1,0,normal_noiseless
7566,0,1,1,0,1,0,normal_noiseless
7567,1,0,1,0,0,0,normal_noiseless
7568,1,1,0,1,0,0,normal_noiseless
7569,0,0,0,0,1,0,normal_noiseless
7570,0,0,0,0,1,0,normal_noiseless
7571,0,1,1,0,1,0,normal_noiseless
7572,1,0,1,1,0,0,normal_noiseless
7573,1,1,1,1,1,0,normal_noiseless
7574,0,1,0,0,0,0,normal_noiseless
7575,1,0,0,1,1,0,normal_noiseless
7576,1,1,1,1,1,0,normal_noiseless
7577,0,0,0,0,1,0,normal_noiseless
7578,1,1,1,1,1,0,normal_noiseless
7579,1,0,1,1,0,0,normal_noiseless
7580,1,0,1,1,0,0,normal_noiseless
7581,1,1,1,1,1,0,normal_noiseless
7582,0,0,1,0,0,0,normal_noiseless
7583,0,1,1,0,1,0,normal_noiseless
7584,1,1,0,1,0,0,normal_noiseless
7585,0,0,0,0,1,0,normal_noiseless
7586,0,1,0,0,0,0,normal_noiseless
7587,0,0,0,0,1,0,normal_noiseless
7588,0,0,0,0,1,0,normal_noiseless
7589,0,0,0,0,1,0,normal_noiseless
7590,0,1,1,0,1,0,normal_noiseless
7591,1,1,1,1,1,0,normal_noiseless
7592,1,0,1,0,0,0,normal_noiseless
7593,0,1,1,0,1,0,normal_noiseless
7594,0,0,1,0,0,0,normal_noiseless
7595,1,1,0,0,0,0,normal_noiseless
7596,1,1,1,1,1,0,normal_noiseless
7597,0,0,1,0,0,0,normal_noiseless
7598,1,1,1,1,1,0,normal_noiseless
7599,0,0,1,1,0,0,normal_noiseless
7600,0,1,0,0,0,0,normal_noiseless
7601,0,1,0,0,0,0,normal_noiseless
7602,1,0,1,0,0,0,normal_noiseless
7603,0,0,1,0,0,0,normal_noiseless
7604,0,1,1,0,1,0,normal_noiseless
7605,0,0,1,1,0,0,normal_noiseless
7606,0,1,1,0,1,0,normal_noiseless
7607,0,1,1,0,1,0,normal_noiseless
7608,0,1,0,0,0,0,normal_noiseless
7609,1,1,0,1,0,0,normal_noiseless
7610,0,0,1,0,0,0,normal_noiseless
7611,1,0,1,0,0,0,normal_noiseless
7612,1,1,1,1,1,0,normal_noiseless
7613,1,1,0,0,0,0,normal_noiseless
7614,1,0,1,1,0,0,normal_noiseless
7615,1,0,0,1,1,0,normal_noiseless
7616,1,1,1,1,1,0,normal_noiseless
7617,0,0,0,0,1,0,normal_noiseless
7618,1,0,0,1,1,0,normal_noiseless
7619,0,0,0,0,1,0,normal_noiseless
7620,0,1,1,0,1,0,normal_noiseless
7621,0,0,0,0,1,0,normal_noiseless
7622,1,1,1,1,1,0,normal_noiseless
7623,0,1,1,0,1,0,normal_noiseless
7624,1,0,0,1,1,0,normal_noiseless
7625,1,1,1,1,1,0,normal_noiseless
7626,1,0,0,1,1,0,normal_noiseless
7627,1,1,1,1,1,0,normal_noiseless
7628,0,0,1,0,0,0,normal_noiseless
7629,1,0,1,1,0,0,normal_noiseless
7630,1,1,1,1,1,0,normal_noiseless
7631,0,1,1,0,1,0,normal_noiseless
7632,1,1,0,1,0,0,normal_noiseless
7633,0,1,0,0,0,0,normal_noiseless
7634,0,0,1,0,0,0,normal_noiseless
7635,1,0,0,1,1,0,normal_noiseless
7636,1,1,1,1,1,0,normal_noiseless
7637,1,1,0,0,0,0,normal_noiseless
7638,1,0,1,1,0,0,normal_noiseless
7639,1,1,1,1,1,0,normal_noiseless
7640,1,0,1,0,0,0,normal_noiseless
7641,1,1,1,1,1,0,normal_noiseless
7642,1,0,1,0,0,0,normal_noiseless
7643,1,1,1,1,1,0,normal_noiseless
7644,0,1,0,1,0,0,normal_noiseless
7645,0,0,0,0,1,0,normal_noiseless
7646,1,0,1,0,0,0,normal_noiseless
7647,0,1,0,0,0,0,normal_noiseless
7648,0,1,0,0,0,0,normal_noiseless
7649,0,0,1,0,0,0,normal_noiseless
7650,0,1,0,1,0,0,normal_noiseless
7651,0,1,1,0,1,0,normal_noiseless
7652,0,0,1,1,0,0,normal_noiseless
7653,1,0,1,0,0,0,normal_noiseless
7654,1,1,0,0,0,0,normal_noiseless
7655,0,0,0,0,1,0,normal_noiseless
7656,1,0,0,1,1,0,normal_noiseless
7657,0,1,1,0,1,0,normal_noiseless
7658,0,0,0,0,1,0,normal_noiseless
7659,1,1,1,1,1,0,normal_noiseless
7660,0,0,0,0,1,0,normal_noiseless
7661,1,1,0,0,0,0,normal_noiseless
7662,0,0,1,0,0,0,normal_noiseless
7663,0,1,1,0,1,0,normal_noiseless
7664,1,1,1,1,1,0,normal_noiseless
7665,1,1,1,1,1,0,normal_noiseless
7666,1,1,1,1,1,0,normal_noiseless
7667,0,1,1,0,1,0,normal_noiseless
7668,1,0,1,0,0,0,normal_noiseless
7669,0,0,1,0,0,0,normal_noiseless
7670,0,1,0,0,0,0,normal_noiseless
7671,1,0,1,1,0,0,normal_noiseless
7672,0,0,0,0,1,0,normal_noiseless
7673,0,1,1,0,1,0,normal_noiseless
7674,0,0,0,0,1,0,normal_noiseless
7675,1,0,0,1,1,0,normal_noiseless
7676,0,1,1,0,1,0,normal_noiseless
7677,0,1,0,1,0,0,normal_noiseless
7678,0,1,0,1,0,0,normal_noiseless
7679,1,1,0,1,0,0,normal_noiseless
7680,0,1,0,1,0,0,normal_noiseless
7681,1,0,0,1,1,0,normal_noiseless
7682,0,1,0,0,0,0,normal_noiseless
7683,0,1,0,0,0,0,normal_noiseless
7684,0,0,0,0,1,0,normal_noiseless
7685,0,0,0,0,1,0,normal_noiseless
7686,0,0,1,0,0,0,normal_noiseless
7687,1,0,0,1,1,0,normal_noiseless
7688,1,0,0,1,1,0,normal_noiseless
7689,0,0,1,0,0,0,normal_noiseless
7690,0,1,1,0,1,0,normal_noiseless
7691,1,0,0,1,1,0,normal_noiseless
7692,1,1,1,1,1,0,normal_noiseless
7693,1,0,1,0,0,0,normal_noiseless
7694,1,0,1,0,0,0,normal_noiseless
7695,1,0,1,1,0,0,normal_noiseless
7696,0,0,0,0,1,0,normal_noiseless
7697,0,1,0,0,0,0,normal_noiseless
7698,0,1,1,0,1,0,normal_noiseless
7699,0,0,0,0,1,0,normal_noiseless
7700,0,0,1,1,0,0,normal_noiseless
7701,1,0,1,1,0,0,normal_noiseless
7702,1,0,1,1,0,0,normal_noiseless
7703,1,0,0,1,1,0,normal_noiseless
7704,1,0,1,1,0,0,normal_noiseless
7705,1,1,0,1,0,0,normal_noiseless
7706,1,0,0,1,1,0,normal_noiseless
7707,1,0,0,1,1,0,normal_noiseless
7708,0,0,0,0,1,0,normal_noiseless
7709,1,0,0,1,1,0,normal_noiseless
7710,1,1,0,1,0,0,normal_noiseless
7711,0,1,0,1,0,0,normal_noiseless
7712,0,1,1,0,1,0,normal_noiseless
7713,0,1,1,0,1,0,normal_noiseless
7714,1,0,0,1,1,0,normal_noiseless
7715,1,1,0,0,0,0,normal_noiseless
7716,1,0,0,1,1,0,normal_noiseless
7717,0,1,0,0,0,0,normal_noiseless
7718,1,1,0,1,0,0,normal_noiseless
7719,0,1,1,0,1,0,normal_noiseless
7720,0,0,1,1,0,0,normal_noiseless
7721,1,0,0,1,1,0,normal_noiseless
7722,0,1,0,1,0,0,normal_noiseless
7723,0,0,0,0,1,0,normal_noiseless
7724,1,0,0,1,1,0,normal_noiseless
7725,0,0,0,0,1,0,normal_noiseless
7726,0,0,1,0,0,0,normal_noiseless
7727,0,0,0,0,1,0,normal_noiseless
7728,0,1,1,0,1,0,normal_noiseless
7729,0,0,1,0,0,0,normal_noiseless
7730,0,1,0,1,0,0,normal_noiseless
7731,0,1,0,0,0,0,normal_noiseless
7732,1,0,1,1,0,0,normal_noiseless
7733,1,0,1,0,0,0,normal_noiseless
7734,0,0,1,1,0,0,normal_noiseless
7735,0,1,1,0,1,0,normal_noiseless
7736,0,1,0,0,0,0,normal_noiseless
7737,1,1,1,1,1,0,normal_noiseless
7738,0,0,0,0,1,0,normal_noiseless
7739,0,0,1,1,0,0,normal_noiseless
7740,0,1,0,1,0,0,normal_noiseless
7741,0,0,1,1,0,0,normal_noiseless
7742,0,1,1,0,1,0,normal_noiseless
7743,0,0,0,0,1,0,normal_noiseless
7744,1,1,0,0,0,0,normal_noiseless
7745,0,0,1,1,0,0,normal_noiseless
7746,1,1,1,1,1,0,normal_noiseless
7747,0,0,1,0,0,0,normal_noiseless
7748,1,1,0,1,0,0,normal_noiseless
7749,1,0,1,0,0,0,normal_noiseless
7750,0,0,1,1,0,0,normal_noiseless
7751,0,0,1,0,0,0,normal_noiseless
7752,0,0,0,0,1,0,normal_noiseless
7753,1,0,0,1,1,0,normal_noiseless
7754,1,1,0,0,0,0,normal_noiseless
7755,0,1,0,1,0,0,normal_noiseless
7756,0,1,1,0,1,0,normal_noiseless
7757,0,0,1,0,0,0,normal_noiseless
7758,1,0,0,1,1,0,normal_noiseless
7759,1,1,1,1,1,0,normal_noiseless
7760,0,0,1,0,0,0,normal_noiseless
7761,1,0,1,1,0,0,normal_noiseless
7762,1,1,0,0,0,0,normal_noiseless
7763,0,1,0,1,0,0,normal_noiseless
7764,1,0,0,1,1,0,normal_noiseless
7765,1,1,1,1,1,0,normal_noiseless
7766,1,1,0,0,0,0,normal_noiseless
7767,0,1,0,0,0,0,normal_noiseless
7768,1,0,1,0,0,0,normal_noiseless
7769,1,1,1,1,1,0,normal_noiseless
7770,0,0,1,1,0,0,normal_noiseless
7771,1,0,1,0,0,0,normal_noiseless
7772,1,1,0,1,0,0,normal_noiseless
7773,1,0,0,1,1,0,normal_noiseless
7774,1,0,0,1,1,0,normal_noiseless
7775,0,0,0,0,1,0,normal_noiseless
7776,1,1,0,1,0,0,normal_noiseless
7777,1,1,1,1,1,0,normal_noiseless
7778,0,0,1,1,0,0,normal_noiseless
7779,1,1,0,1,0,0,normal_noiseless
7780,0,1,0,1,0,0,normal_noiseless
